id,number,title,labels,state,assignee,assignees,milestone,created_at,updated_at,closed_at,author_association,user.login,user.id,user.node_id,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at
937999273,42711,"Allow to use different tables on different SQL operations (select, insert, update, destroy)","[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 41328116, 'node_id': 'MDU6TGFiZWw0MTMyODExNg==', 'url': 'https://api.github.com/repos/rails/rails/labels/attached%20PR', 'name': 'attached PR', 'color': '006b75', 'default': False, 'description': None}]",open,,[],,2021-07-06T15:09:27Z,2021-07-09T07:31:53Z,,NONE,mildred,33804,MDQ6VXNlcjMzODA0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937848590,42710,Allow set a Array of Path on Preview Mailers Path,"[{'id': 107188, 'node_id': 'MDU6TGFiZWwxMDcxODg=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionmailer', 'name': 'actionmailer', 'color': '8B00FC', 'default': False, 'description': None}, {'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-06T12:31:50Z,2021-07-06T18:55:57Z,2021-07-06T18:55:57Z,NONE,victorlcampos,1539610,MDQ6VXNlcjE1Mzk2MTA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937777426,42709,Getting started steps don't work on Ubuntu 18.04 LTS,[],open,,[],,2021-07-06T11:04:00Z,2021-07-10T09:10:08Z,,NONE,dskloet,6271274,MDQ6VXNlcjYyNzEyNzQ=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937754135,42708,Create full_message & full_message_format validation option [Feature Request],"[{'id': 107190, 'node_id': 'MDU6TGFiZWwxMDcxOTA=', 'url': 'https://api.github.com/repos/rails/rails/labels/activemodel', 'name': 'activemodel', 'color': '00E5FF', 'default': False, 'description': None}]",open,,[],,2021-07-06T10:34:31Z,2021-07-08T21:57:22Z,,CONTRIBUTOR,AlexB52,7149034,MDQ6VXNlcjcxNDkwMzQ=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937715353,42707,config_for accepts root shared as an array,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-06T09:47:36Z,2021-07-06T10:22:54Z,2021-07-06T10:22:54Z,CONTRIBUTOR,skelz0r,1279968,MDQ6VXNlcjEyNzk5Njg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937698112,42706,Fix link to incorrect method in API docs,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-07-06T09:26:46Z,2021-07-06T09:49:26Z,2021-07-06T09:49:26Z,CONTRIBUTOR,nadrooJ,13659818,MDQ6VXNlcjEzNjU5ODE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937398223,42705,Make assigning a readonly attribute a no-op,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-07-05T22:45:42Z,2021-07-10T01:50:50Z,,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937376370,42704,Added a warning message while accessing credentials through rails command,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",open,,[],,2021-07-05T21:36:43Z,2021-07-11T11:07:37Z,,NONE,Navdevl,10878354,MDQ6VXNlcjEwODc4MzU0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937358435,42703,Fix ActiveStorage guide links [ci-skip],"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-07-05T20:54:19Z,2021-07-10T12:59:45Z,2021-07-07T16:09:21Z,CONTRIBUTOR,ceritium,16633,MDQ6VXNlcjE2NjMz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937354859,42702,Add favicon to internal routes `/favicon.ico`,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",open,,[],,2021-07-05T20:44:22Z,2021-07-11T10:44:24Z,,CONTRIBUTOR,hahmed,658005,MDQ6VXNlcjY1ODAwNQ==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937311724,42701,"Allow preview_path accept a array, not only a string","[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 41328116, 'node_id': 'MDU6TGFiZWw0MTMyODExNg==', 'url': 'https://api.github.com/repos/rails/rails/labels/attached%20PR', 'name': 'attached PR', 'color': '006b75', 'default': False, 'description': None}]",open,,[],,2021-07-05T19:04:31Z,2021-07-06T14:53:19Z,,NONE,victorlcampos,1539610,MDQ6VXNlcjE1Mzk2MTA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937213005,42700,Better document how to migrate active storage from image magick to libvips,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]",open,,[],,2021-07-05T15:53:43Z,2021-07-07T17:13:15Z,,CONTRIBUTOR,brenogazzola,1793280,MDQ6VXNlcjE3OTMyODA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937157388,42699,Encoding check on Active Record encryption serialization fails if value does not implement `#encoding`,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-07-05T14:40:31Z,2021-07-09T11:18:34Z,,CONTRIBUTOR,dark-panda,84783,MDQ6VXNlcjg0Nzgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936846184,42698,config_for raises an error for arrays when there's only a shared key,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-05T08:43:21Z,2021-07-06T10:22:54Z,2021-07-06T10:22:54Z,CONTRIBUTOR,skelz0r,1279968,MDQ6VXNlcjEyNzk5Njg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936746601,42697,Why the bundler showing this error or incorrect version,[],closed,,[],,2021-07-05T06:40:44Z,2021-07-05T12:53:20Z,2021-07-05T12:53:19Z,NONE,prvinuch,6958051,MDQ6VXNlcjY5NTgwNTE=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936521774,42696,Globally strip null bytes for application,[],closed,,[],,2021-07-04T19:12:05Z,2021-07-05T06:44:56Z,2021-07-05T06:09:01Z,NONE,athix,1802598,MDQ6VXNlcjE4MDI1OTg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936517506,42695,Efficient yield in batches,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-07-04T18:47:42Z,2021-07-05T19:37:38Z,,NONE,montokapro,35639676,MDQ6VXNlcjM1NjM5Njc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936481359,42694,Generators should raise an error if an attribute has an invalid index,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-04T15:23:59Z,2021-07-05T13:59:06Z,2021-07-05T13:57:53Z,MEMBER,p8,28561,MDQ6VXNlcjI4NTYx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936439501,42693,Remove linebreak from hash_digest_class framework defaults for consistency,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-04T11:48:25Z,2021-07-05T13:59:10Z,2021-07-05T13:38:16Z,MEMBER,p8,28561,MDQ6VXNlcjI4NTYx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936340255,42692,Started reading actionview,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-07-03T23:04:36Z,2021-07-03T23:05:21Z,2021-07-03T23:05:17Z,NONE,shafouz,38974831,MDQ6VXNlcjM4OTc0ODMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936339824,42691,Improve mysql2 mismatched foreign keys reporting,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-07-03T23:00:43Z,2021-07-03T23:00:46Z,,CONTRIBUTOR,fatkodima,5657035,MDQ6VXNlcjU2NTcwMzU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936332893,42690,Use Label Actions GitHub Action [ci-skip],[],open,,[],,2021-07-03T21:56:20Z,2021-07-08T15:07:17Z,,MEMBER,jonathanhefner,771968,MDQ6VXNlcjc3MTk2OA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936261293,42689,Introduce a config option in generator to override config/routes.rb file ,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-03T14:03:50Z,2021-07-04T13:04:08Z,2021-07-04T13:01:57Z,NONE,Navdevl,10878354,MDQ6VXNlcjEwODc4MzU0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936180719,42688,Active Storage + Rails not working with Docker + Nginx,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}, {'id': 1071962662, 'node_id': 'MDU6TGFiZWwxMDcxOTYyNjYy', 'url': 'https://api.github.com/repos/rails/rails/labels/more-information-needed', 'name': 'more-information-needed', 'color': 'bfdadc', 'default': False, 'description': 'When reporter needs to provide more information'}]",open,,[],,2021-07-03T05:54:20Z,2021-07-06T09:45:48Z,,NONE,SushantKumar29,47966646,MDQ6VXNlcjQ3OTY2NjQ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936129575,42687,unsafe_load secrets.yml with psych 4,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-03T00:28:16Z,2021-07-03T15:37:58Z,2021-07-03T15:37:58Z,CONTRIBUTOR,NatMorcos,3375286,MDQ6VXNlcjMzNzUyODY=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936108865,42686,Allow developers to define default transformations to apply to active storage image blobs,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",open,,[],,2021-07-02T23:04:40Z,2021-07-03T15:41:16Z,,CONTRIBUTOR,brenogazzola,1793280,MDQ6VXNlcjE3OTMyODA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936085403,42685,Use optimistic Rails version constraint in plugins,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",open,,[],,2021-07-02T21:56:11Z,2021-07-02T21:58:54Z,,MEMBER,jonathanhefner,771968,MDQ6VXNlcjc3MTk2OA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936058629,42684,Omit Rake test task from generated plugin,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",open,,[],,2021-07-02T20:47:50Z,2021-07-02T20:57:51Z,,MEMBER,jonathanhefner,771968,MDQ6VXNlcjc3MTk2OA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935931642,42683,Fallback to JPEG instead of PNG if image blob is opaque,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",open,,[],,2021-07-02T17:00:00Z,2021-07-09T12:53:03Z,,CONTRIBUTOR,brenogazzola,1793280,MDQ6VXNlcjE3OTMyODA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935885512,42682,Support `Object#with_options` without a block,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",open,,[],,2021-07-02T15:45:53Z,2021-07-02T15:53:32Z,,CONTRIBUTOR,seanpdoyle,2575027,MDQ6VXNlcjI1NzUwMjc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935591375,42681,Test added for SecureRandom.base64,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-07-02T09:28:26Z,2021-07-02T09:42:26Z,2021-07-02T09:38:01Z,CONTRIBUTOR,AkhilGKrishnan,22231095,MDQ6VXNlcjIyMjMxMDk1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935543344,42680,Fix CI failure caused by error_highlight gem,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-07-02T08:28:46Z,2021-07-02T08:59:24Z,2021-07-02T08:59:21Z,MEMBER,kamipo,12642,MDQ6VXNlcjEyNjQy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935515005,42679,Queries with operators using `?` incorrectly detect them as bind variables,[],closed,,[],,2021-07-02T07:52:17Z,2021-07-04T00:36:04Z,2021-07-04T00:36:03Z,NONE,XertroV,1046448,MDQ6VXNlcjEwNDY0NDg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935412390,42678,Action View tests using Ruby 3.1.0-dev fails since https://github.com/ruby/ruby/pull/4586,[],closed,,[],,2021-07-02T04:53:04Z,2021-07-02T08:51:53Z,2021-07-02T08:51:53Z,CONTRIBUTOR,yahonda,73684,MDQ6VXNlcjczNjg0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935329295,42677,fix ArgumentError when missing translation,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-07-02T01:17:07Z,2021-07-02T02:10:12Z,2021-07-02T02:10:12Z,NONE,ratazzi,228463,MDQ6VXNlcjIyODQ2Mw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935325608,42676,Address `NameError: uninitialized constant Digest::UUID::OpenSSL`,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-07-02T01:08:08Z,2021-07-02T23:25:08Z,2021-07-02T08:01:10Z,CONTRIBUTOR,yahonda,73684,MDQ6VXNlcjczNjg0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935225567,42675,"Fix ""wrong number of arguments"" error","[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-07-01T21:23:32Z,2021-07-02T07:46:49Z,2021-07-02T07:46:49Z,MEMBER,jonathanhefner,771968,MDQ6VXNlcjc3MTk2OA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935222285,42674,Verify foreign keys after loading fixtures,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}, {'id': 3020794931, 'node_id': 'MDU6TGFiZWwzMDIwNzk0OTMx', 'url': 'https://api.github.com/repos/rails/rails/labels/thisweekinrails', 'name': 'thisweekinrails', 'color': 'B60205', 'default': False, 'description': 'News-worthy issues/PRs for inclusion in the newsletter'}]",closed,,[],,2021-07-01T21:18:35Z,2021-07-10T23:05:59Z,2021-07-07T21:38:16Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935216141,42673,Fix new framework defaults for `destroy_all_in_batches`,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-07-01T21:09:10Z,2021-07-06T18:45:00Z,2021-07-02T13:05:59Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935199115,42672,Configure browser only when using Selenium,"[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}]",open,,[],,2021-07-01T20:41:50Z,2021-07-02T05:41:04Z,,MEMBER,jonathanhefner,771968,MDQ6VXNlcjc3MTk2OA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935094907,42671,AR `has_many :through` `after_create` callback loses association collection information,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 128692, 'node_id': 'MDU6TGFiZWwxMjg2OTI=', 'url': 'https://api.github.com/repos/rails/rails/labels/needs%20feedback', 'name': 'needs feedback', 'color': 'ededed', 'default': False, 'description': None}]",open,,[],,2021-07-01T18:08:20Z,2021-07-10T00:16:54Z,,CONTRIBUTOR,chaffeqa,287640,MDQ6VXNlcjI4NzY0MA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935039456,42670,Added test for active support date next_month and last_month,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-07-01T16:56:48Z,2021-07-02T09:43:54Z,2021-07-02T08:42:09Z,CONTRIBUTOR,AkhilGKrishnan,22231095,MDQ6VXNlcjIyMjMxMDk1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934973958,42669,includes with string columns break - undefined method 'first' for nil:NilClass - ActiveRecord,[],closed,,[],,2021-07-01T15:36:37Z,2021-07-02T16:14:34Z,2021-07-02T16:14:33Z,NONE,mujtaba-saboor,39899184,MDQ6VXNlcjM5ODk5MTg0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934808939,42668,Fixes changelog entry after addition of #41722,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-07-01T12:49:10Z,2021-07-01T12:56:42Z,2021-07-01T12:56:33Z,CONTRIBUTOR,abhaynikam,7736232,MDQ6VXNlcjc3MzYyMzI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934791218,42667,rails routes adds not existing structure to path when engine named 'Collection',[],closed,,[],,2021-07-01T12:27:36Z,2021-07-01T13:41:00Z,2021-07-01T13:41:00Z,NONE,jepzen,592127,MDQ6VXNlcjU5MjEyNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934763967,42666,Improve logging of schema cache at startup.,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-07-01T11:57:41Z,2021-07-08T09:53:37Z,2021-07-08T08:02:41Z,CONTRIBUTOR,justin808,1118459,MDQ6VXNlcjExMTg0NTk=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
